ogg,gene_id,orthodb_id,scaffolds,level_code,level
EOG091C0BII,LOC105451865,23056304,NW_012026848.1:548330-549643,7434,Aculeata
EOG091C04V8,LOC105454647,23056306,NW_012026912.1:6296-11639,7434,Aculeata
EOG091C0NG9,LOC105460365,23056307,NW_012026912.1:41432-48261,7434,Aculeata
EOG091C0T0M,LOC105455743,23056308,NW_012027043.1:22445-23249,7434,Aculeata
EOG091C0S4Z,LOC105455195,23056312,NW_012026975.1:12378-13766,7434,Aculeata
EOG091C0SB1,LOC105452910,23056313,NW_012026865.1:7932-20568,7434,Aculeata
EOG091C0F9U,LOC105452911,23056314,NW_012026865.1:890-25444,7434,Aculeata
EOG091C0AXS,LOC105452912,23056316,NW_012026865.1:81393-89644,7434,Aculeata
EOG091C0GK5,LOC105452913,23056318,NW_012026865.1:139922-145667,7434,Aculeata
EOG091C0JVT,LOC105452915,23056323,NW_012026865.1:442979-472942,7434,Aculeata
EOG091C0EBD,LOC105452916,23056324,NW_012026865.1:479579-482184,7434,Aculeata
EOG091C06WZ,LOC105452917,23056325,NW_012026865.1:486940-491878,7434,Aculeata
EOG090X0LWA,LOC105452918,23056326,NW_012026865.1:491965-493205,6656,Arthropoda
EOG091C0JUV,LOC105456055,23056329,NW_012027102.1:30-1212,7434,Aculeata
EOG090X15RS,LOC105448783,23056342,NW_012026779.1:342722-344034,6656,Arthropoda
EOG091C0L0Y,LOC105448789,23056343,NW_012026779.1:341280-342634,7434,Aculeata
EOG091C0AKK,LOC105448803,23056351,NW_012026779.1:516412-528769,7434,Aculeata
EOG091C029V,LOC105452870,23056352,NW_012026779.1:533593-700283,7434,Aculeata
EOG091G1WT9,LOC105448838,23056354,NW_012026779.1:845545-846748,33208,Metazoa
EOG091C07J4,LOC105448854,23056357,NW_012026779.1:913944-919393,7434,Aculeata
EOG091C08FR,LOC105448871,23056358,NW_012026779.1:920196-922320,7434,Aculeata
EOG091C0KUU,LOC105448879,23056368,NW_012026779.1:1107370-1108108,7434,Aculeata
EOG091C0JNN,LOC105448887,23056370,NW_012026779.1:1272516-1273581,7434,Aculeata
EOG091C0K4E,LOC105448911,23056375,NW_012026779.1:1412744-1421582,7434,Aculeata
EOG091C0FC6,LOC105448934,23056377,NW_012026779.1:1282719-1284595,7434,Aculeata
EOG091C09S8,LOC105462223,23056378,NW_012026779.1:1280523-1768338,7434,Aculeata
EOG091C04V5,LOC105448950,23056379,NW_012026779.1:1776886-1784683,7434,Aculeata
EOG091C0LYL,LOC105448958,23056380,NW_012026779.1:1774415-1776801,7434,Aculeata
EOG091C03YR,LOC105448969,23056381,NW_012026779.1:1769568-1774145,7434,Aculeata
EOG091C0262,LOC105448984,23056382,NW_012026779.1:1787071-1793309,7434,Aculeata
EOG091C0513,LOC105448999,23056383,NW_012026779.1:1795508-1800044,7434,Aculeata
EOG091C0H02,LOC105449027,23056384,NW_012026779.1:1802917-1828496,7434,Aculeata
EOG091C02JW,LOC105449038,23056387,NW_012026779.1:1877249-1883115,7434,Aculeata
EOG091C05QC,LOC105449047,23056388,NW_012026779.1:1900216-1903504,7434,Aculeata
EOG091C0HPL,LOC105449057,23056389,NW_012026779.1:1894533-1895929,7434,Aculeata
EOG091C07PH,LOC105449064,23056390,NW_012026779.1:1889167-1900001,7434,Aculeata
EOG091C06SV,LOC105449086,23056391,NW_012026779.1:1907517-1913051,7434,Aculeata
EOG091C0B7Z,LOC105449086,23056392,NW_012026779.1:1904094-1908033,7434,Aculeata
EOG091C03PC,LOC105449116,23056394,NW_012026779.1:1935372-1943320,7434,Aculeata
EOG091C03R6,LOC105449142,23056395,NW_012026779.1:1945277-1996540,7434,Aculeata
EOG091C0BAM,LOC105449150,23056396,NW_012026779.1:1997250-2011090,7434,Aculeata
EOG091C06VE,LOC105462222,23056397,NW_012026779.1:2011734-2023463,7434,Aculeata
EOG091C0B1Z,LOC105449171,23056399,NW_012026779.1:2037868-2054309,7434,Aculeata
EOG091C06SB,LOC105449181,23056400,NW_012026779.1:2056931-2059353,7434,Aculeata
EOG091C0BM2,LOC105449210,23056402,NW_012026779.1:2064625-2068108,7434,Aculeata
EOG091C0G7Y,LOC105462059,23056403,NW_012026779.1:2063119-2064669,7434,Aculeata
EOG091C09UZ,LOC105449218,23056404,NW_012026779.1:2059775-2063328,7434,Aculeata
EOG091C0D71,LOC105449231,23056407,NW_012026779.1:2074479-2098384,7434,Aculeata
EOG091C00JU,LOC105462100,23056408,NW_012026779.1:2100137-2106979,7434,Aculeata
EOG091C03N4,LOC105449246,23056409,NW_012026779.1:2107140-2110680,7434,Aculeata
EOG091C0DCL,LOC105450428,23056410,NW_012026779.1:2115615-2117545,7434,Aculeata
EOG091C0DX9,LOC105449266,23056412,NW_012026779.1:2111177-2113540,7434,Aculeata
EOG091C0DLS,LOC105449274,23056415,NW_012026779.1:2380794-2382793,7434,Aculeata
EOG091C01PE,LOC105449280,23056416,NW_012026779.1:2392023-2399046,7434,Aculeata
EOG091C0JFL,LOC105449297,23056417,NW_012026779.1:2401367-2403700,7434,Aculeata
EOG091C00K9,LOC105449304,23056418,NW_012026779.1:2403943-2411661,7434,Aculeata
EOG091C01K3,LOC105449325,23056419,NW_012026779.1:2412208-2420044,7434,Aculeata
EOG091C0588,LOC105458439,23056420,NW_012026779.1:2467404-2514509,7434,Aculeata
EOG091C07HC,LOC105449343,23056421,NW_012026779.1:2507886-2510433,7434,Aculeata
EOG091C0FFU,LOC105449353,23056422,NW_012026779.1:2505925-2507653,7434,Aculeata
EOG091C0EMJ,LOC105449361,23056423,NW_012026779.1:2504720-2505939,7434,Aculeata
EOG091C0KIW,LOC105449371,23056424,NW_012026779.1:2499066-2502114,7434,Aculeata
EOG091C03EL,LOC105449384,23056426,NW_012026779.1:2420557-2494884,7434,Aculeata
EOG091C0BVW,LOC105449396,23056427,NW_012026779.1:2514597-2517500,7434,Aculeata
EOG091C0FLI,LOC105449405,23056428,NW_012026779.1:2518013-2520164,7434,Aculeata
EOG091C08RB,LOC105462331,23056429,NW_012026779.1:2525856-2529629,7434,Aculeata
EOG091C0HL4,LOC105462331,23056430,NW_012026779.1:2524707-2527163,7434,Aculeata
EOG091C0CCU,LOC105449484,23056431,NW_012026779.1:2522429-2524573,7434,Aculeata
EOG091C09RA,LOC105449484,23056432,NW_012026779.1:2520569-2522538,7434,Aculeata
EOG091C045X,LOC105449494,23056433,NW_012026779.1:2536914-2542920,7434,Aculeata
EOG091C0FGW,LOC105449513,23056434,NW_012026779.1:2530814-2536859,7434,Aculeata
EOG091C0L9K,LOC105449521,23056435,NW_012026779.1:2529653-2530704,7434,Aculeata
EOG091C0GA9,LOC105449526,23056436,NW_012026779.1:2543015-2545069,7434,Aculeata
EOG091C0LKK,LOC105449533,23056437,NW_012026779.1:2545228-2545944,7434,Aculeata
EOG091C06T4,LOC105449537,23056438,NW_012026779.1:2548399-2562040,7434,Aculeata
EOG091C09W9,LOC105453346,23056439,NW_012026779.1:2563790-2605752,7434,Aculeata
EOG091C051E,LOC105449572,23056441,NW_012026779.1:2629957-2633458,7434,Aculeata
EOG091C06MU,LOC105449572,23056442,NW_012026779.1:2624091-2630038,7434,Aculeata
EOG091C0CTX,LOC105449585,23056445,NW_012026779.1:2641267-2646214,7434,Aculeata
EOG091C0CTX,LOC105449597,23056447,NW_012026779.1:2653827-2659163,7434,Aculeata
EOG091C03EC,LOC105449604,23056449,NW_012026779.1:2660582-2665083,7434,Aculeata
EOG091C0G1B,LOC105449617,23056450,NW_012026779.1:2665114-2667506,7434,Aculeata
EOG091C0G0V,LOC105449626,23056451,NW_012026779.1:2667803-2671416,7434,Aculeata
EOG091C0DG3,LOC105449639,23056452,NW_012026779.1:2672332-2701421,7434,Aculeata
EOG091C04P5,LOC105449652,23056453,NW_012026779.1:2724074-2740288,7434,Aculeata
EOG091C0FPR,LOC105449659,23056454,NW_012026779.1:2775543-2776932,7434,Aculeata
EOG091C021U,LOC105449665,23056455,NW_012026779.1:2769542-2777759,7434,Aculeata
EOG091C05M9,LOC105449690,23056456,NW_012026779.1:2765580-2769436,7434,Aculeata
EOG091C0KFT,LOC105449723,23056458,NW_012026779.1:2778035-2779017,7434,Aculeata
EOG091C0FNH,LOC105449727,23056461,NW_012026779.1:2800093-2805026,7434,Aculeata
EOG091C0I8Q,LOC105449737,23056462,NW_012026779.1:2805674-2807284,7434,Aculeata
EOG091C05CL,LOC105449752,23056463,NW_012026779.1:2807412-2811246,7434,Aculeata
EOG091C0L67,LOC105449761,23056464,NW_012026779.1:2825010-2825752,7434,Aculeata
EOG091C09XV,LOC105449768,23056465,NW_012026779.1:2875234-2965620,7434,Aculeata
EOG091C0LRT,LOC105449776,23056466,NW_012026779.1:2968814-2973978,7434,Aculeata
EOG091C04L1,LOC105449781,23056469,NW_012026779.1:2975098-2981874,7434,Aculeata
EOG091C00HH,LOC105449804,23056476,NW_012026779.1:3150109-3158123,7434,Aculeata
EOG091C08QG,LOC105449813,23056477,NW_012026779.1:3119507-3149931,7434,Aculeata
EOG091C0BPH,LOC105449820,23056478,NW_012026779.1:3178676-3180627,7434,Aculeata
EOG091C0CBG,LOC105449831,23056481,NW_012026779.1:3180905-3182953,7434,Aculeata
EOG091C0KNT,LOC105449877,23056483,NW_012026779.1:3183044-3183479,7434,Aculeata
EOG091C02JV,LOC105449885,23056487,NW_012026779.1:3218248-3233036,7434,Aculeata
EOG091C0HPR,LOC105449895,23056488,NW_012026779.1:3236978-3252914,7434,Aculeata
EOG091C0EMD,LOC105449920,23056490,NW_012026779.1:3255520-3257839,7434,Aculeata
EOG091C09EF,LOC105449928,23056491,NW_012026779.1:3257931-3260168,7434,Aculeata
EOG091C00FO,LOC105449946,23056494,NW_012026779.1:3261228-3291795,7434,Aculeata
EOG091C0ACJ,LOC105449967,23056495,NW_012026779.1:3326732-3330192,7434,Aculeata
EOG091C05NB,LOC105449967,23056496,NW_012026779.1:3305624-3328031,7434,Aculeata
EOG091C01VB,LOC105449986,23056497,NW_012026779.1:3333698-3350730,7434,Aculeata
EOG091C03IE,LOC105449995,23056499,NW_012026779.1:3359026-3366934,7434,Aculeata
EOG091C0GXJ,LOC105450511,23056500,NW_012026779.1:3357659-3358601,7434,Aculeata
EOG091C0J9O,LOC105450031,23056503,NW_012026779.1:3369729-3370925,7434,Aculeata
EOG091C0HRA,LOC105460957,23056504,NW_012026779.1:3372754-3374089,7434,Aculeata
EOG091C0DCO,LOC105450044,23056505,NW_012026779.1:3374894-3378258,7434,Aculeata
EOG091C06VE,LOC105450051,23056507,NW_012026779.1:3398146-3404032,7434,Aculeata
EOG091C0GW4,LOC105450064,23056515,NW_012026779.1:3838963-3842024,7434,Aculeata
EOG090X09JU,LOC105461339,23056516,NW_012026779.1:3887097-3912250,6656,Arthropoda
EOG091C0799,LOC105461836,23056518,NW_012026779.1:3970531-4035890,7434,Aculeata
EOG091C0P8X,LOC105450107,23056519,NW_012026779.1:4036354-4039204,7434,Aculeata
EOG091C0A90,LOC105450126,23056526,NW_012026779.1:4233241-4236474,7434,Aculeata
EOG091C0IY3,LOC105450126,23056527,NW_012026779.1:4215717-4234026,7434,Aculeata
EOG091C0NJI,LOC105455649,23056529,NW_012027337.1:14030-42338,7434,Aculeata
EOG091C0AC8,LOC105456294,23056530,NW_012027162.1:1478-10369,7434,Aculeata
EOG091C01YJ,LOC105456298,23056533,NW_012027162.1:349399-352911,7434,Aculeata
EOG091C03LK,LOC105457514,23056535,NW_012027831.1:1327-12989,7434,Aculeata
EOG091C0LA9,LOC105458767,23056537,NW_012026936.1:12597-22333,7434,Aculeata
EOG091C0CEK,LOC105453751,23056542,NW_012026895.1:124781-129259,7434,Aculeata
EOG091C0LXS,LOC105453753,23056544,NW_012026895.1:51031-52370,7434,Aculeata
EOG091C0CNB,LOC105453754,23056546,NW_012026895.1:4326-6526,7434,Aculeata
EOG091C07D4,LOC105453756,23056548,NW_012026895.1:148296-157631,7434,Aculeata
EOG091C0HU3,LOC105453758,23056549,NW_012026895.1:160193-161451,7434,Aculeata
EOG091C09FH,LOC105453758,23056550,NW_012026895.1:157812-160258,7434,Aculeata
EOG091C05ZL,LOC105453759,23056552,NW_012026895.1:162494-189128,7434,Aculeata
EOG091C0JLW,LOC105453762,23056553,NW_012026895.1:189589-192253,7434,Aculeata
EOG091C08SV,LOC105453763,23056554,NW_012026895.1:192325-195336,7434,Aculeata
EOG091C0CDX,LOC105453765,23056555,NW_012026895.1:200723-202498,7434,Aculeata
EOG091C09Q6,LOC105453765,23056556,NW_012026895.1:197456-200829,7434,Aculeata
EOG091C015D,LOC105453766,23056559,NW_012026895.1:202581-322900,7434,Aculeata
EOG091C02A1,LOC105451757,23056564,NW_012026895.1:360542-395768,7434,Aculeata
EOG091C0Q5W,LOC105453768,23056569,NW_012026895.1:424453-467084,7434,Aculeata
EOG091C0I3V,LOC105449133,23056572,NW_012027060.1:12354-12617,7434,Aculeata
EOG091C03WY,LOC105458105,23056575,NW_012028217.1:23688-33019,7434,Aculeata
EOG091C00LQ,LOC105458119,23056576,NW_012028217.1:33228-59010,7434,Aculeata
EOG091C0O4Q,LOC105456138,23056578,NW_012027357.1:10842-13826,7434,Aculeata
EOG091C0THG,LOC105450651,23056580,NW_012027357.1:16248-17801,7434,Aculeata
EOG091C0G0S,LOC105456823,23056581,NW_012027357.1:19552-21036,7434,Aculeata
EOG091C05C5,LOC105456824,23056582,NW_012027357.1:21670-23633,7434,Aculeata
EOG091C0JH0,LOC105455076,23056589,NW_012026940.1:5890-10860,7434,Aculeata
EOG091C0FGP,LOC105456302,23056590,NW_012027428.1:21281-50759,7434,Aculeata
EOG091C0HHW,LOC105456961,23056593,NW_012027428.1:75140-76307,7434,Aculeata
EOG091C04F2,LOC105454420,23056602,NW_012026843.1:7688-56298,7434,Aculeata
EOG091C05PX,LOC105451696,23056603,NW_012026843.1:57392-64911,7434,Aculeata
EOG091C0026,LOC105454404,23056604,NW_012026843.1:218356-273503,7434,Aculeata
EOG091C0P8I,LOC105455111,23056615,NW_012026935.1:24893-26548,7434,Aculeata
EOG090X0OY3,LOC105456294,23056618,NW_012026935.1:29239-31418,6656,Arthropoda
EOG091C0FBT,LOC105457305,23056626,NW_012027596.1:19560-23010,7434,Aculeata
EOG091C09NM,LOC105457306,23056627,NW_012027596.1:75293-75842,7434,Aculeata
EOG091C0GY2,LOC105456052,23056628,NW_012027101.1:11936-13787,7434,Aculeata
EOG091C09ZT,LOC105456054,23056629,NW_012027101.1:16192-22488,7434,Aculeata
EOG091C0HYJ,LOC105458455,23056630,NW_012028382.1:5671-8726,7434,Aculeata
EOG091C0HYJ,LOC105458456,23056631,NW_012028382.1:2397-5174,7434,Aculeata
EOG090X0DQY,LOC105456127,23056632,NW_012028382.1:78-1723,6656,Arthropoda
EOG091C0HYJ,LOC105458458,23056633,NW_012028382.1:9846-12040,7434,Aculeata
EOG091C02WS,LOC105458459,23056634,NW_012028382.1:12746-16228,7434,Aculeata
EOG091C0HMX,LOC105458460,23056635,NW_012028382.1:16342-17591,7434,Aculeata
EOG091C0HY4,LOC105458462,23056636,NW_012028382.1:17672-20070,7434,Aculeata
EOG091C087A,LOC105458464,23056637,NW_012028382.1:24066-39988,7434,Aculeata
EOG091C0AIE,LOC105458464,23056638,NW_012028382.1:21441-24296,7434,Aculeata
EOG091C0IC0,LOC105458465,23056639,NW_012028382.1:58788-59970,7434,Aculeata
EOG091C0HIQ,LOC105458466,23056640,NW_012028382.1:46931-49546,7434,Aculeata
EOG091C01RQ,LOC105458469,23056642,NW_012028382.1:60570-69806,7434,Aculeata
EOG091C0LQV,LOC105458470,23056643,NW_012028382.1:72295-73218,7434,Aculeata
EOG091C09B6,LOC105458471,23056644,NW_012028382.1:69886-73737,7434,Aculeata
EOG091C0DJE,LOC105458472,23056645,NW_012028382.1:73779-75982,7434,Aculeata
EOG091C0619,LOC105458473,23056646,NW_012028382.1:77072-94994,7434,Aculeata
EOG091C0D9I,LOC105458474,23056647,NW_012028382.1:99619-103634,7434,Aculeata
EOG091C0A8F,LOC105458475,23056649,NW_012028382.1:104496-107732,7434,Aculeata
EOG091C0257,LOC105458476,23056650,NW_012028382.1:107733-113715,7434,Aculeata
EOG091C06FJ,LOC105458477,23056652,NW_012028382.1:114128-117905,7434,Aculeata
EOG091C0E2A,LOC105458478,23056653,NW_012028382.1:143123-145265,7434,Aculeata
EOG091C0GZV,LOC105458481,23056654,NW_012028382.1:140840-143105,7434,Aculeata
EOG091C003O,LOC105458481,23056655,NW_012028382.1:120914-141916,7434,Aculeata
EOG091C0HYE,LOC105458482,23056656,NW_012028382.1:241040-242644,7434,Aculeata
EOG091C0M4G,LOC105458484,23056658,NW_012028382.1:147641-241042,7434,Aculeata
EOG091C066R,LOC105456302,23056660,NW_012028382.1:244091-326877,7434,Aculeata
EOG091C0EXJ,LOC105458486,23056661,NW_012028382.1:332617-352911,7434,Aculeata
EOG091C07JQ,LOC105458488,23056664,NW_012028382.1:355034-369060,7434,Aculeata
EOG091C0492,LOC105458489,23056666,NW_012028382.1:372025-380047,7434,Aculeata
EOG091C0JNE,LOC105458490,23056672,NW_012028382.1:636664-637852,7434,Aculeata
EOG091C0KIC,LOC105458491,23056673,NW_012028382.1:643620-644866,7434,Aculeata
EOG091C027N,LOC105458492,23056674,NW_012028382.1:637986-643416,7434,Aculeata
EOG091C00T7,LOC105458493,23056675,NW_012028382.1:644937-652535,7434,Aculeata
EOG091C00YY,LOC105458495,23056676,NW_012028382.1:654310-715056,7434,Aculeata
EOG091C071P,LOC105458496,23056677,NW_012028382.1:736937-746558,7434,Aculeata
EOG091C0EQI,LOC105458497,23056678,NW_012028382.1:759575-761141,7434,Aculeata
EOG090X00WS,LOC105458498,23056680,NW_012028382.1:980902-983079,6656,Arthropoda
EOG091C0D92,LOC105458499,23056682,NW_012028382.1:985964-989861,7434,Aculeata
EOG091C02Q0,LOC105458501,23056683,NW_012028382.1:1046638-1055702,7434,Aculeata
EOG091C04MY,LOC105458502,23056684,NW_012028382.1:992289-1078472,7434,Aculeata
EOG091C0IW5,LOC105458503,23056685,NW_012028382.1:1090223-1093382,7434,Aculeata
EOG091C087F,LOC105458504,23056686,NW_012028382.1:1086954-1106422,7434,Aculeata
EOG091C0HM8,LOC105458506,23056687,NW_012028382.1:1107128-1109441,7434,Aculeata
EOG091C0AM0,LOC105458507,23056688,NW_012028382.1:1110053-1113177,7434,Aculeata
EOG091C0E79,LOC105458508,23056689,NW_012028382.1:1123021-1125178,7434,Aculeata
EOG091C0AOO,LOC105458509,23056690,NW_012028382.1:1114392-1122951,7434,Aculeata
EOG091C0F6W,LOC105458513,23056692,NW_012028382.1:1161868-1163235,7434,Aculeata
EOG091C0H8K,LOC105458514,23056694,NW_012028382.1:1159571-1161667,7434,Aculeata
EOG091C0HR6,LOC105458516,23056696,NW_012028382.1:1153657-1156096,7434,Aculeata
EOG091C0EKT,LOC105458517,23056697,NW_012028382.1:1150907-1153448,7434,Aculeata
EOG091C0EKT,LOC105458518,23056698,NW_012028382.1:1146220-1149591,7434,Aculeata
EOG091C0IKL,LOC105458519,23056700,NW_012028382.1:1137705-1156984,7434,Aculeata
EOG091C058I,LOC105458520,23056701,NW_012028382.1:1133493-1137713,7434,Aculeata
EOG091C0MG8,LOC105458521,23056702,NW_012028382.1:1128005-1130319,7434,Aculeata
EOG091C0461,LOC105458522,23056703,NW_012028382.1:1170224-1176318,7434,Aculeata
EOG091C0G4Q,LOC105458524,23056705,NW_012028382.1:1163811-1167091,7434,Aculeata
EOG091C04QD,LOC105458525,23056706,NW_012028382.1:1177492-1186089,7434,Aculeata
EOG091C0AU9,LOC105458526,23056707,NW_012028382.1:1193175-1197969,7434,Aculeata
EOG091C0BAN,LOC105458527,23056709,NW_012028382.1:1198054-1215618,7434,Aculeata
EOG091C09M8,LOC105458529,23056710,NW_012028382.1:1215905-1218897,7434,Aculeata
EOG091C07PV,LOC105458530,23056711,NW_012028382.1:1222774-1226923,7434,Aculeata
EOG091C0JX7,LOC105458531,23056712,NW_012028382.1:1227387-1230887,7434,Aculeata
EOG091C06FN,LOC105458532,23056713,NW_012028382.1:1231039-1233676,7434,Aculeata
EOG091C0G7Q,LOC105458533,23056714,NW_012028382.1:1233837-1236093,7434,Aculeata
EOG091C077N,LOC105458534,23056715,NW_012028382.1:1236133-1253199,7434,Aculeata
EOG091C062Q,LOC105458536,23056716,NW_012028382.1:1253603-1257333,7434,Aculeata
EOG091C0INT,LOC105458537,23056717,NW_012028382.1:1259036-1260157,7434,Aculeata
EOG091C0LVT,LOC105458538,23056718,NW_012028382.1:1258117-1258980,7434,Aculeata
EOG091C0781,LOC105458540,23056719,NW_012028382.1:1260509-1263714,7434,Aculeata
EOG091C0DRV,LOC105458541,23056720,NW_012028382.1:1263803-1268182,7434,Aculeata
EOG091C04N4,LOC105458543,23056721,NW_012028382.1:1270921-1275212,7434,Aculeata
EOG091C0GG4,LOC105458544,23056722,NW_012028382.1:1269726-1271903,7434,Aculeata
EOG091C0KEL,LOC105458544,23056723,NW_012028382.1:1268845-1269787,7434,Aculeata
EOG091C0D5G,LOC105458548,23056728,NW_012028382.1:1429801-1431198,7434,Aculeata
EOG091C0D5G,LOC105458550,23056729,NW_012028382.1:1424797-1428699,7434,Aculeata
EOG091C0EAS,LOC105458552,23056730,NW_012028382.1:1305393-1585911,7434,Aculeata
EOG091C0AME,LOC105458553,23056733,NW_012028382.1:1590573-1593309,7434,Aculeata
EOG091C06VA,LOC105458555,23056735,NW_012028382.1:1599196-1604011,7434,Aculeata
EOG091C02ZO,LOC105458555,23056736,NW_012028382.1:1593863-1600244,7434,Aculeata
EOG091C067Q,LOC105458557,23056738,NW_012028382.1:1610764-1615199,7434,Aculeata
EOG091C0LAH,LOC105458558,23056739,NW_012028382.1:1615430-1616225,7434,Aculeata
EOG091C0CWA,LOC105458560,23056740,NW_012028382.1:1621991-1627329,7434,Aculeata
EOG091C051P,LOC105458560,23056741,NW_012028382.1:1617703-1622411,7434,Aculeata
EOG091C0G66,LOC105458561,23056742,NW_012028382.1:1627597-1629470,7434,Aculeata
EOG091C003Y,LOC105458562,23056743,NW_012028382.1:1657087-1675639,7434,Aculeata
EOG091C0JW7,LOC105458564,23056744,NW_012028382.1:1648095-1654595,7434,Aculeata
EOG091C002G,LOC105458565,23056745,NW_012028382.1:1629492-1648100,7434,Aculeata
EOG091C0739,LOC105458566,23056747,NW_012028382.1:1676180-1678850,7434,Aculeata
EOG091C02OE,LOC105458567,23056748,NW_012028382.1:1679459-1684295,7434,Aculeata
EOG091C0EYY,LOC105458568,23056749,NW_012028382.1:1685512-1688240,7434,Aculeata
EOG091C0FPY,LOC105458569,23056750,NW_012028382.1:1688720-1690368,7434,Aculeata
EOG091C0LDC,LOC105458571,23056752,NW_012028382.1:1694191-1695023,7434,Aculeata
EOG091C0F21,LOC105458574,23056753,NW_012028382.1:1703481-1707976,7434,Aculeata
EOG091C08W9,LOC105458574,23056754,NW_012028382.1:1701287-1704076,7434,Aculeata
EOG091C032V,LOC105458575,23056755,NW_012028382.1:1697057-1701150,7434,Aculeata
EOG091C0IF0,LOC105458576,23056756,NW_012028382.1:1695984-1697047,7434,Aculeata
EOG091C006C,LOC105458577,23056757,NW_012028382.1:1708525-1725680,7434,Aculeata
EOG091C04MH,LOC105458578,23056758,NW_012028382.1:1725908-1731860,7434,Aculeata
EOG091C0D87,LOC105458579,23056759,NW_012028382.1:1733175-1739179,7434,Aculeata
EOG091C06JL,LOC105458580,23056760,NW_012028382.1:1739645-1744959,7434,Aculeata
EOG091C084L,LOC105458581,23056761,NW_012028382.1:1746431-1749185,7434,Aculeata
EOG091C07WM,LOC105458582,23056762,NW_012028382.1:1787134-1790892,7434,Aculeata
EOG091C0ABD,LOC105458586,23056765,NW_012028382.1:1751241-1762642,7434,Aculeata
EOG091C07AN,LOC105458586,23056766,NW_012028382.1:1749628-1757151,7434,Aculeata
EOG091C0CZE,LOC105458588,23056768,NW_012028382.1:1855882-1857664,7434,Aculeata
EOG091C0169,LOC105458590,23056769,NW_012028382.1:1858220-1881664,7434,Aculeata
EOG091C0FFF,LOC105458591,23056770,NW_012028382.1:1882135-1887055,7434,Aculeata
EOG091C033L,LOC105458592,23056772,NW_012028382.1:1887527-1900308,7434,Aculeata
EOG091C0JTL,LOC105458593,23056773,NW_012028382.1:1902973-1909813,7434,Aculeata
EOG091C03AW,LOC105458594,23056774,NW_012028382.1:1939447-1943731,7434,Aculeata
EOG091C0C2O,LOC105458596,23056775,NW_012028382.1:1921653-1940806,7434,Aculeata
EOG091C0B15,LOC105458596,23056776,NW_012028382.1:1915801-1922833,7434,Aculeata
